cluster_id,center_lat,center_lng,radius_m,radius_km,start_date,end_date,start_year,start_month,end_year,end_month,duration_days,duration_weeks,observed_cases,expected_cases,excess_cases,obs_exp_ratio,llr,p_value,is_high_rate,is_hierarchical,is_gini,slider_value,n_case_points,cases_centroid_lat,cases_centroid_lng,center_to_case_centroid_km,cases_bbox_lat_min,cases_bbox_lat_max,cases_bbox_lng_min,cases_bbox_lng_max,cases_bbox_lat_span_km,cases_bbox_lng_span_km
285,32.738147,-117.159036,102.172573,0.10217,2023/7/12,2023/8/15,2023,7,2023,8,34,4.86,27,2.38,24.62,11.36,40.9949,0.01,True,True,False,0.01,54,32.738511,-117.159127,0.0413,32.737237,32.73905,-117.159781,-117.158542,0.2016,0.1159
286,32.798808,-117.258053,392.485271,0.39249,2022/5/25,2022/11/22,2022,5,2022,11,181,25.86,156,68.53,87.47,2.28,40.886838,0.01,True,True,False,0.01,417,32.798458,-117.257512,0.0638,32.795451,32.802166,-117.259674,-117.254075,0.7467,0.5233
287,32.749043,-117.121899,81.989629,0.08199,2022/5/4,2022/5/24,2022,5,2022,5,20,2.86,55,12.01,42.99,4.58,40.71336,0.01,True,True,False,0.01,546,32.74932,-117.122211,0.0424,32.748566,32.749773,-117.122672,-117.12151,0.1342,0.1087
288,32.715101,-117.156654,33.221659,0.03322,2024/3/20,2024/4/23,2024,3,2024,4,34,4.86,36,4.9,31.1,7.35,40.700855,0.01,True,True,False,0.01,155,32.71506,-117.156567,0.0093,32.714803,32.71538,-117.156923,-117.156341,0.0642,0.0544
289,32.718336,-117.156335,67.296108,0.0673,2023/11/1,2023/12/26,2023,11,2023,12,55,7.86,71,19.35,51.65,3.67,40.67143,0.01,True,True,False,0.01,305,32.717868,-117.156377,0.0521,32.717732,32.718781,-117.156766,-117.15569,0.1166,0.1007
290,32.817506,-117.179335,257.269986,0.25727,2022/12/14,2023/2/14,2022,12,2023,2,62,8.86,27,2.41,24.59,11.21,40.657653,0.01,True,True,False,0.01,56,32.817674,-117.179424,0.0204,32.815664,32.818547,-117.181561,-117.176825,0.3206,0.4426
291,32.711245,-117.150336,11.315683,0.01132,2022/10/12,2023/1/10,2022,10,2023,1,90,12.86,55,12.04,42.96,4.57,40.58501,0.01,True,True,False,0.01,198,32.711262,-117.150319,0.0024,32.711146,32.711347,-117.150457,-117.150225,0.0224,0.0217
292,32.707725,-117.151833,72.322831,0.07232,2023/6/21,2023/8/8,2023,6,2023,8,48,6.86,86,27.08,58.92,3.18,40.465625,0.01,True,True,False,0.01,489,32.707839,-117.151963,0.0175,32.707089,32.708373,-117.152337,-117.151218,0.1428,0.1047
293,32.714598,-117.154146,28.704884,0.0287,2024/3/27,2024/4/2,2024,3,2024,4,6,0.86,18,0.73,17.27,24.56,40.352525,0.01,True,True,False,0.01,112,32.714635,-117.154089,0.0067,32.714435,32.714843,-117.154427,-117.153865,0.0454,0.0526
294,32.921766,-117.114646,500.694746,0.50069,2024/7/3,2024/10/1,2024,7,2024,10,90,12.86,38,5.63,32.37,6.75,40.203492,0.01,True,True,False,0.01,69,32.91833,-117.116166,0.4076,32.917294,32.92339,-117.119629,-117.113019,0.6778,0.617
295,32.76204,-117.209111,49.669837,0.04967,2024/6/5,2024/8/20,2024,6,2024,8,76,10.86,25,2.0,23.0,12.52,40.186764,0.01,True,True,False,0.01,29,32.762148,-117.20896,0.0186,32.761953,32.762327,-117.209605,-117.208611,0.0416,0.0929
296,32.708447,-117.148532,53.038613,0.05304,2024/3/6,2024/4/9,2024,3,2024,4,34,4.86,49,9.73,39.27,5.04,39.955797,0.01,True,True,False,0.01,272,32.708422,-117.148645,0.0109,32.707978,32.708921,-117.149093,-117.148122,0.1049,0.0908
297,32.769511,-117.039791,81.010706,0.08101,2023/5/17,2023/10/3,2023,5,2023,10,139,19.86,47,8.94,38.06,5.26,39.952164,0.01,True,True,False,0.01,46,32.769584,-117.0401,0.03,32.768987,32.770029,-117.040657,-117.039306,0.1159,0.1263
298,32.755458,-117.242515,86.968662,0.08697,2022/3/2,2022/3/22,2022,3,2022,3,20,2.86,16,0.5,15.5,31.87,39.890035,0.01,True,True,False,0.01,29,32.755347,-117.24237,0.0183,32.754917,32.755614,-117.243372,-117.241615,0.0775,0.1643
299,32.742617,-117.101254,473.351594,0.47335,2024/8/7,2024/10/8,2024,8,2024,10,62,8.86,52,10.98,41.02,4.74,39.873251,0.01,True,True,False,0.01,198,32.740581,-117.100903,0.2288,32.738419,32.746642,-117.104579,-117.098322,0.9144,0.5852
300,32.751263,-117.235262,48.962127,0.04896,2024/9/11,2024/9/17,2024,9,2024,9,6,0.86,10,0.069,9.93,145.47,39.868759,0.01,True,True,False,0.01,12,32.751353,-117.235368,0.0141,32.751123,32.751648,-117.235683,-117.234972,0.0584,0.0665
301,32.728,-117.215252,111.779852,0.11178,2023/9/27,2023/11/28,2023,9,2023,11,62,8.86,30,3.28,26.72,9.15,39.691825,0.01,True,True,False,0.01,43,32.728405,-117.215502,0.0508,32.728,32.728862,-117.216369,-117.21426,0.0959,0.1973
302,32.790726,-117.098412,37.551907,0.03755,2023/3/15,2023/4/25,2023,3,2023,4,41,5.86,21,1.24,19.76,16.9,39.61854,0.01,True,True,False,0.01,37,32.790677,-117.098417,0.0055,32.79039,32.790849,-117.098663,-117.098178,0.051,0.0453
303,32.779359,-117.105053,313.305049,0.31331,2024/10/30,2024/11/26,2024,10,2024,11,27,3.86,18,0.77,17.23,23.48,39.57691,0.01,True,True,False,0.01,38,32.779587,-117.104169,0.0865,32.776935,32.782076,-117.108299,-117.101803,0.5717,0.6073
304,32.75173,-117.100426,64.972365,0.06497,2023/8/9,2023/10/10,2023,8,2023,10,62,8.86,26,2.28,23.72,11.38,39.51999,0.01,True,True,False,0.01,27,32.751617,-117.100435,0.0125,32.751168,32.752251,-117.100784,-117.100113,0.1204,0.0628
305,32.750022,-117.156221,21.777364,0.02178,2022/6/1,2022/6/7,2022,6,2022,6,6,0.86,17,0.64,16.36,26.68,39.463174,0.01,True,True,False,0.01,99,32.750042,-117.156172,0.0051,32.749856,32.750177,-117.156431,-117.155999,0.0357,0.0404
306,32.811388,-117.219242,327.041845,0.32704,2022/12/28,2023/3/7,2022,12,2023,3,69,9.86,45,8.3,36.7,5.42,39.380835,0.01,True,True,False,0.01,150,32.811147,-117.219033,0.0332,32.808862,32.81417,-117.222231,-117.216121,0.5902,0.571
307,32.754354,-117.101398,22.897164,0.0229,2022/10/12,2022/11/8,2022,10,2022,11,27,3.86,14,0.32,13.68,44.04,39.309088,0.01,True,True,False,0.01,14,32.754324,-117.101399,0.0033,32.754151,32.754438,-117.101624,-117.101277,0.0319,0.0324
308,32.714587,-117.156637,4.855426,0.00486,2022/11/16,2022/12/13,2022,11,2022,12,27,3.86,15,0.41,14.59,36.27,39.278466,0.01,True,True,False,0.01,22,32.714586,-117.156628,0.0009,32.714548,32.714628,-117.156669,-117.156593,0.0089,0.0071
309,32.764784,-117.140437,220.328131,0.22033,2023/3/8,2023/3/28,2023,3,2023,3,20,2.86,18,0.78,17.22,22.97,39.1992,0.01,True,True,False,0.01,48,32.764851,-117.139232,0.113,32.763183,32.76642,-117.141511,-117.1384,0.3599,0.2909
310,32.740559,-117.085348,79.763839,0.07976,2023/10/25,2023/11/21,2023,10,2023,11,27,3.86,20,1.1,18.9,18.23,39.161797,0.01,True,True,False,0.01,33,32.74024,-117.085212,0.0377,32.739981,32.740686,-117.085762,-117.08451,0.0784,0.1171
311,32.714722,-117.15782,18.53228,0.01853,2022/8/24,2023/2/14,2022,8,2023,2,174,24.86,98,34.42,63.58,2.85,38.971629,0.01,True,True,False,0.01,255,32.71471,-117.15784,0.0023,32.714602,32.714875,-117.158016,-117.157623,0.0304,0.0368
312,32.712168,-117.137365,116.83258,0.11683,2023/11/22,2023/12/26,2023,11,2023,12,34,4.86,23,1.68,21.32,13.69,38.862803,0.01,True,True,False,0.01,49,32.712295,-117.137803,0.0433,32.711298,32.713002,-117.138497,-117.136264,0.1895,0.2089
313,32.758322,-117.072887,69.393252,0.06939,2022/7/13,2022/7/26,2022,7,2022,7,13,1.86,15,0.43,14.57,35.09,38.797897,0.01,True,True,False,0.01,32,32.758856,-117.072759,0.0606,32.758322,32.758935,-117.072887,-117.072669,0.0682,0.0204
314,32.723198,-117.159455,38.592566,0.03859,2023/8/9,2023/8/22,2023,8,2023,8,13,1.86,27,2.61,24.39,10.34,38.693823,0.01,True,True,False,0.01,136,32.723135,-117.159383,0.0097,32.722872,32.723524,-117.159857,-117.159228,0.0725,0.0588
315,32.747325,-117.250822,40.022152,0.04002,2024/4/3,2024/4/9,2024,4,2024,4,6,0.86,17,0.67,16.33,25.35,38.629777,0.01,True,True,False,0.01,106,32.747158,-117.250883,0.0194,32.746987,32.747595,-117.251113,-117.25048,0.0676,0.0592
316,32.871147,-117.223778,172.900518,0.1729,2022/1/19,2022/2/8,2022,1,2022,2,20,2.86,13,0.25,12.75,51.89,38.590064,0.01,True,True,False,0.01,14,32.871042,-117.223549,0.0243,32.870454,32.871238,-117.224017,-117.222123,0.0872,0.1769
317,32.706192,-117.151464,63.975364,0.06398,2024/5/22,2024/6/11,2024,5,2024,6,20,2.86,35,4.92,30.08,7.11,38.582091,0.01,True,True,False,0.01,228,32.706295,-117.151658,0.0215,32.70564,32.706686,-117.152133,-117.150811,0.1163,0.1237
318,32.777453,-117.143246,473.070365,0.47307,2024/10/30,2024/12/17,2024,10,2024,12,48,6.86,29,3.15,25.85,9.21,38.529002,0.01,True,True,False,0.01,98,32.777163,-117.143023,0.0384,32.773264,32.780985,-117.147509,-117.138222,0.8585,0.8682
319,32.759085,-117.096817,35.605296,0.03561,2022/5/11,2022/6/14,2022,5,2022,6,34,4.86,16,0.55,15.45,28.99,38.42578,0.01,True,True,False,0.01,17,32.759099,-117.096981,0.0154,32.758901,32.759179,-117.097197,-117.096623,0.0309,0.0537
320,32.752539,-117.096016,59.781298,0.05978,2023/1/25,2023/2/21,2023,1,2023,2,27,3.86,14,0.34,13.66,41.25,38.414515,0.01,True,True,False,0.01,15,32.752525,-117.095989,0.003,32.752012,32.752882,-117.096139,-117.095714,0.0967,0.0397
321,32.711693,-117.138643,24.532723,0.02453,2022/6/1,2022/7/19,2022,6,2022,7,48,6.86,19,0.98,18.02,19.41,38.331933,0.01,True,True,False,0.01,21,32.711694,-117.138645,0.0003,32.711537,32.711873,-117.138836,-117.13845,0.0374,0.0361
322,32.706814,-117.145024,58.678212,0.05868,2024/6/26,2024/9/3,2024,6,2024,9,69,9.86,24,1.94,22.06,12.37,38.315887,0.01,True,True,False,0.01,29,32.706549,-117.144838,0.0342,32.706357,32.706984,-117.145125,-117.144536,0.0697,0.0551
323,32.764112,-117.060098,51.045052,0.05105,2023/3/8,2023/4/25,2023,3,2023,4,48,6.86,51,10.98,40.02,4.64,38.297963,0.01,True,True,False,0.01,265,32.764027,-117.059903,0.0205,32.76366,32.764484,-117.060624,-117.059556,0.0916,0.0999
324,32.785951,-117.098546,333.454264,0.33345,2022/4/27,2022/5/24,2022,4,2022,5,27,3.86,37,5.63,31.37,6.57,38.283111,0.01,True,True,False,0.01,207,32.786428,-117.098024,0.0721,32.782996,32.788712,-117.101932,-117.095262,0.6356,0.6235
325,32.75414,-117.24638,30.324062,0.03032,2022/7/13,2022/10/4,2022,7,2022,10,83,11.86,25,2.17,22.83,11.52,38.264799,0.01,True,True,False,0.01,4,32.754129,-117.246325,0.0053,32.753942,32.754267,-117.246521,-117.246094,0.0361,0.0399
326,32.757056,-117.214357,173.43017,0.17343,2023/6/7,2023/6/27,2023,6,2023,6,20,2.86,51,11.04,39.96,4.62,38.088946,0.01,True,True,False,0.01,377,32.757905,-117.214449,0.0948,32.756914,32.758507,-117.216189,-117.212701,0.1771,0.3262
327,32.758568,-117.140737,453.361494,0.45336,2023/3/1,2023/4/25,2023,3,2023,4,55,7.86,26,2.44,23.56,10.65,37.95255,0.01,True,True,False,0.01,53,32.757046,-117.140331,0.1734,32.754649,32.762219,-117.144322,-117.136872,0.8417,0.6967
328,32.746809,-117.133368,222.621823,0.22262,2024/9/4,2024/12/24,2024,9,2024,12,111,15.86,30,3.5,26.5,8.56,37.93396,0.01,True,True,False,0.01,45,32.747598,-117.13266,0.1099,32.745766,32.748632,-117.135634,-117.131233,0.3187,0.4116
329,32.714887,-117.156509,18.855238,0.01886,2022/6/22,2022/9/6,2022,6,2022,9,76,10.86,39,6.41,32.59,6.08,37.840183,0.01,True,True,False,0.01,89,32.71491,-117.156556,0.0051,32.714753,32.715054,-117.156657,-117.156332,0.0335,0.0304
330,32.707781,-117.146798,47.391363,0.04739,2022/11/2,2022/11/29,2022,11,2022,11,27,3.86,40,6.8,33.2,5.88,37.669999,0.01,True,True,False,0.01,299,32.707688,-117.146754,0.0111,32.707356,32.708192,-117.147139,-117.146362,0.093,0.0727
331,32.787222,-117.254589,35.260785,0.03526,2022/3/23,2022/3/29,2022,3,2022,3,6,0.86,11,0.14,10.86,81.2,37.501904,0.01,True,True,False,0.01,23,32.787175,-117.254486,0.0109,32.786936,32.787504,-117.254673,-117.254232,0.0632,0.0412
332,32.958166,-117.105438,199.847086,0.19985,2024/11/20,2024/12/10,2024,11,2024,12,20,2.86,11,0.14,10.86,80.31,37.381789,0.01,True,True,False,0.01,9,32.959469,-117.105195,0.1467,32.958166,32.959886,-117.105626,-117.104826,0.1913,0.0746
333,32.755566,-117.108673,164.740594,0.16474,2022/11/23,2022/12/6,2022,11,2022,12,13,1.86,24,2.04,21.96,11.75,37.179756,0.01,True,True,False,0.01,201,32.755746,-117.10934,0.0655,32.754136,32.757032,-117.110411,-117.107113,0.322,0.3084
334,32.748937,-117.208041,7.738647,0.00774,2023/4/12,2023/4/25,2023,4,2023,4,13,1.86,13,0.28,12.72,46.37,37.158805,0.01,True,True,False,0.01,21,32.748956,-117.208055,0.0025,32.748905,32.748986,-117.208099,-117.207982,0.009,0.0109
335,32.747676,-117.074722,284.828524,0.28483,2024/8/14,2024/12/3,2024,8,2024,12,111,15.86,47,9.64,37.36,4.88,37.116191,0.01,True,True,False,0.01,112,32.74717,-117.075293,0.0776,32.745716,32.749834,-117.077183,-117.071768,0.4579,0.5064
336,32.71464,-117.1524,6.523694,0.00652,2024/9/18,2024/10/8,2024,9,2024,10,20,2.86,27,2.79,24.21,9.68,37.076909,0.01,True,True,False,0.01,161,32.71462,-117.152404,0.0022,32.714581,32.714674,-117.152469,-117.152332,0.0103,0.0128
337,32.733645,-117.156915,97.541532,0.09754,2024/7/17,2024/9/17,2024,7,2024,9,62,8.86,31,3.91,27.09,7.92,37.073702,0.01,True,True,False,0.01,68,32.733402,-117.157006,0.0284,32.733053,32.734163,-117.157755,-117.156062,0.1234,0.1584
338,32.711675,-117.145394,152.48663,0.15249,2024/3/27,2024/5/28,2024,3,2024,5,62,8.86,70,20.32,49.68,3.45,36.92418,0.01,True,True,False,0.01,324,32.712387,-117.145721,0.0849,32.710499,32.71298,-117.146989,-117.143925,0.2759,0.2867
339,32.709354,-117.149456,6.920904,0.00692,2022/7/27,2022/8/2,2022,7,2022,8,6,0.86,11,0.14,10.86,76.88,36.908225,0.01,True,True,False,0.01,10,32.709352,-117.149436,0.0019,32.709297,32.709408,-117.149486,-117.149392,0.0123,0.0088
340,32.771602,-117.234812,407.568921,0.40757,2022/6/1,2023/1/31,2022,6,2023,1,244,34.86,92,32.16,59.84,2.86,36.880829,0.01,True,True,False,0.01,157,32.771799,-117.235175,0.0404,32.768821,32.775001,-117.239117,-117.233091,0.6872,0.5634
341,32.708279,-117.152432,17.069717,0.01707,2024/1/3,2024/2/27,2024,1,2024,2,55,7.86,46,9.34,36.66,4.93,36.687916,0.01,True,True,False,0.01,136,32.708319,-117.152407,0.005,32.708192,32.70841,-117.15261,-117.152252,0.0242,0.0335
342,32.741268,-117.229913,58.475161,0.05848,2024/7/17,2024/8/6,2024,7,2024,8,20,2.86,16,0.62,15.38,25.86,36.664873,0.01,True,True,False,0.01,31,32.741277,-117.229944,0.0031,32.740973,32.741657,-117.230375,-117.229494,0.0761,0.0824
343,32.758889,-117.157124,401.411273,0.40141,2023/2/1,2023/3/21,2023,2,2023,3,48,6.86,20,1.26,18.74,15.9,36.580366,0.01,True,True,False,0.01,29,32.758249,-117.157902,0.1017,32.755605,32.762002,-117.161309,-117.155333,0.7113,0.5588
344,32.736333,-117.149417,364.96413,0.36496,2022/10/26,2023/2/14,2022,10,2023,2,111,15.86,28,3.13,24.87,8.94,36.472461,0.01,True,True,False,0.01,40,32.737866,-117.147198,0.2686,32.733451,32.739065,-117.149417,-117.145551,0.6242,0.3616
345,32.787441,-117.120435,78.73392,0.07873,2022/6/1,2022/6/21,2022,6,2022,6,20,2.86,15,0.5,14.5,29.84,36.440477,0.01,True,True,False,0.01,22,32.787184,-117.120528,0.0299,32.786769,32.788093,-117.120759,-117.120233,0.1472,0.0492
346,32.760745,-117.099681,464.839518,0.46484,2024/6/12,2024/11/5,2024,6,2024,11,146,20.86,109,42.34,66.66,2.57,36.425951,0.01,True,True,False,0.01,336,32.759804,-117.099226,0.113,32.757097,32.764579,-117.102251,-117.094824,0.832,0.6945
347,32.694242,-117.12529,54.214296,0.05421,2023/9/20,2024/1/9,2023,9,2024,1,111,15.86,42,7.83,34.17,5.36,36.369256,0.01,True,True,False,0.01,63,32.694207,-117.125308,0.0043,32.693755,32.694692,-117.125433,-117.125229,0.1042,0.0191
348,32.720848,-117.163393,26.99109,0.02699,2023/9/27,2023/10/3,2023,9,2023,10,6,0.86,17,0.78,16.22,21.93,36.273483,0.01,True,True,False,0.01,89,32.72085,-117.16336,0.0031,32.720607,32.721052,-117.163671,-117.163113,0.0495,0.0522
349,32.89669,-117.145885,455.020167,0.45502,2024/10/16,2024/11/12,2024,10,2024,11,27,3.86,20,1.28,18.72,15.63,36.266569,0.01,True,True,False,0.01,62,32.896693,-117.146388,0.047,32.894442,32.898266,-117.149748,-117.14146,0.4252,0.7738
350,32.745216,-117.115709,388.229189,0.38823,2022/1/1,2022/8/30,2022,1,2022,8,241,34.43,157,73.05,83.95,2.15,36.205574,0.01,True,True,False,0.01,337,32.744755,-117.116784,0.1129,32.742311,32.748382,-117.119786,-117.111756,0.6751,0.751
351,32.76838,-117.205178,252.99273,0.25299,2024/10/16,2024/12/31,2024,10,2024,12,76,10.86,34,5.03,28.97,6.76,35.998066,0.01,True,True,False,0.01,106,32.768804,-117.205421,0.0523,32.766126,32.770617,-117.207418,-117.202877,0.4994,0.4246
352,32.718468,-117.143945,329.441511,0.32944,2023/12/13,2024/1/23,2023,12,2024,1,41,5.86,56,13.89,42.11,4.03,35.983375,0.01,True,True,False,0.01,345,32.718793,-117.14539,0.1399,32.715996,32.721202,-117.147426,-117.140773,0.5789,0.6224
353,32.708277,-117.154089,15.330455,0.01533,2023/10/25,2023/11/7,2023,10,2023,11,13,1.86,24,2.17,21.83,11.09,35.901882,0.01,True,True,False,0.01,138,32.708258,-117.154076,0.0024,32.708144,32.708405,-117.154201,-117.153983,0.029,0.0204
354,32.769849,-117.215485,331.808817,0.33181,2022/3/9,2022/6/7,2022,3,2022,6,90,12.86,39,6.83,32.17,5.71,35.803653,0.01,True,True,False,0.01,84,32.769474,-117.214361,0.113,32.767381,32.772611,-117.217746,-117.212068,0.5815,0.5309
355,32.793945,-117.250694,81.079228,0.08108,2024/1/3,2024/8/6,2024,1,2024,8,216,30.86,65,18.28,46.72,3.56,35.740378,0.01,True,True,False,0.01,75,32.794053,-117.250494,0.0222,32.793294,32.794557,-117.250962,-117.249856,0.1404,0.1034
356,32.738169,-117.146219,163.794113,0.16379,2022/1/1,2022/3/29,2022,1,2022,3,87,12.43,46,9.59,36.41,4.8,35.709891,0.01,True,True,False,0.01,139,32.738612,-117.146074,0.0511,32.736979,32.739632,-117.147597,-117.144587,0.295,0.2815
357,32.717217,-117.154186,15.473409,0.01547,2023/10/4,2023/10/31,2023,10,2023,10,27,3.86,22,1.74,20.26,12.67,35.59444,0.01,True,True,False,0.01,1,32.717217,-117.154186,0.0,32.717217,32.717217,-117.154186,-117.154186,0.0,0.0
358,32.745035,-117.158666,26.784886,0.02678,2024/1/3,2024/1/30,2024,1,2024,1,27,3.86,18,0.97,17.03,18.5,35.49513,0.01,True,True,False,0.01,26,32.745183,-117.158716,0.0171,32.745035,32.745245,-117.158897,-117.158508,0.0234,0.0364
359,32.801608,-117.011988,51.332201,0.05133,2022/1/1,2022/1/18,2022,1,2022,1,17,2.43,11,0.16,10.84,67.42,35.483609,0.01,True,True,False,0.01,7,32.801313,-117.011979,0.0328,32.801153,32.801608,-117.012081,-117.011872,0.0506,0.0195
360,32.756235,-117.203504,124.003305,0.124,2024/5/15,2024/7/23,2024,5,2024,7,69,9.86,32,4.48,27.52,7.14,35.375425,0.01,True,True,False,0.01,68,32.756303,-117.204029,0.0496,32.75527,32.757306,-117.204747,-117.202875,0.2264,0.1751
361,32.75518,-117.206769,153.032195,0.15303,2023/2/15,2023/4/4,2023,2,2023,4,48,6.86,35,5.53,29.47,6.33,35.123096,0.01,True,True,False,0.01,143,32.755305,-117.206053,0.0684,32.754005,32.756478,-117.208096,-117.205141,0.275,0.2763
362,32.796836,-117.226875,305.422188,0.30542,2023/3/8,2023/4/4,2023,3,2023,4,27,3.86,16,0.69,15.31,23.32,35.077086,0.01,True,True,False,0.01,33,32.796571,-117.228222,0.1293,32.796136,32.797164,-117.230044,-117.225078,0.1143,0.4642
363,32.744207,-117.079122,38.449966,0.03845,2022/9/28,2023/1/10,2022,9,2023,1,104,14.86,22,1.79,20.21,12.28,34.974845,0.01,True,True,False,0.01,24,32.74426,-117.079273,0.0153,32.743929,32.74452,-117.079422,-117.07907,0.0657,0.0329
364,32.748728,-117.159602,30.263492,0.03026,2024/6/26,2024/10/8,2024,6,2024,10,104,14.86,34,5.22,28.78,6.52,34.95246,0.01,True,True,False,0.01,57,32.748593,-117.159448,0.0208,32.748485,32.748898,-117.159732,-117.15938,0.0459,0.0329
365,32.710268,-117.149712,37.762988,0.03776,2022/12/28,2023/4/18,2022,12,2023,4,111,15.86,78,25.41,52.59,3.07,34.912987,0.01,True,True,False,0.01,294,32.710449,-117.149674,0.0204,32.710008,32.710602,-117.15011,-117.149336,0.066,0.0724
366,32.762282,-117.110755,47.235775,0.04724,2022/6/29,2022/8/9,2022,6,2022,8,41,5.86,29,3.63,25.37,7.98,34.872567,0.01,True,True,False,0.01,78,32.762252,-117.110771,0.0037,32.761905,32.762694,-117.111166,-117.110279,0.0877,0.0829
367,32.801107,-117.233294,114.915007,0.11492,2022/11/2,2022/12/13,2022,11,2022,12,41,5.86,15,0.56,14.44,26.73,34.851068,0.01,True,True,False,0.01,18,32.801021,-117.233422,0.0153,32.800675,32.80119,-117.234494,-117.233031,0.0573,0.1367
368,32.744408,-117.160232,61.541471,0.06154,2023/5/10,2023/5/16,2023,5,2023,5,6,0.86,12,0.25,11.75,48.29,34.775295,0.01,True,True,False,0.01,28,32.744342,-117.160262,0.0079,32.744053,32.744472,-117.160574,-117.159671,0.0466,0.0845
369,32.765268,-117.156775,162.30571,0.16231,2023/9/13,2023/10/31,2023,9,2023,10,48,6.86,25,2.54,22.46,9.84,34.712774,0.01,True,True,False,0.01,42,32.765376,-117.156007,0.0728,32.764421,32.765736,-117.158367,-117.155075,0.1462,0.3078
370,32.760496,-117.222562,291.286416,0.29129,2022/7/13,2022/7/26,2022,7,2022,7,13,1.86,12,0.25,11.75,47.28,34.527853,0.01,True,True,False,0.01,19,32.760317,-117.222449,0.0226,32.757893,32.761387,-117.225142,-117.220725,0.3885,0.413
371,32.800205,-117.238511,34.431972,0.03443,2022/3/16,2022/3/29,2022,3,2022,3,13,1.86,11,0.18,10.82,60.24,34.264003,0.01,True,True,False,0.01,15,32.800081,-117.238707,0.0229,32.799948,32.800205,-117.238876,-117.238511,0.0286,0.0341
372,32.739679,-117.057526,483.258702,0.48326,2023/6/28,2023/7/18,2023,6,2023,7,20,2.86,26,2.86,23.14,9.09,34.244492,0.01,True,True,False,0.01,127,32.739109,-117.056822,0.0914,32.735987,32.743381,-117.060524,-117.053975,0.8222,0.6125
373,32.74844,-117.12305,8.43748,0.00844,2022/6/8,2022/6/28,2022,6,2022,6,20,2.86,13,0.36,12.64,36.39,34.083922,0.01,True,True,False,0.01,17,32.748438,-117.123068,0.0017,32.748388,32.748492,-117.123123,-117.123,0.0116,0.0115
374,32.749142,-117.120715,43.53597,0.04354,2024/10/16,2024/11/5,2024,10,2024,11,20,2.86,12,0.26,11.74,45.4,34.050785,0.01,True,True,False,0.01,18,32.749075,-117.120629,0.0109,32.748782,32.749313,-117.120965,-117.12025,0.059,0.0669
375,32.805567,-117.26148,44.535457,0.04454,2024/11/20,2024/12/10,2024,11,2024,12,20,2.86,11,0.19,10.81,58.89,34.01989,0.01,True,True,False,0.01,15,32.805529,-117.261497,0.0045,32.805387,32.805658,-117.261906,-117.261324,0.0301,0.0544
376,32.708662,-117.15128,5.461539,0.00546,2022/6/8,2022/7/12,2022,6,2022,7,34,4.86,14,0.47,13.53,29.65,33.925672,0.01,True,True,False,0.01,3,32.708662,-117.151303,0.0022,32.708662,32.708663,-117.151338,-117.15128,0.0001,0.0054
377,32.863453,-117.217794,369.899726,0.3699,2022/6/1,2022/6/28,2022,6,2022,6,27,3.86,18,1.07,16.93,16.81,33.870925,0.01,True,True,False,0.01,36,32.865095,-117.21637,0.2259,32.863453,32.866192,-117.221285,-117.213996,0.3046,0.6808
378,32.753993,-117.08895,342.406101,0.34241,2024/2/28,2024/5/21,2024,2,2024,5,83,11.86,55,14.2,40.8,3.87,33.677045,0.01,True,True,False,0.01,177,32.7545,-117.089763,0.0946,32.751064,32.757019,-117.09256,-117.08609,0.6622,0.605
379,32.791155,-117.170012,172.739401,0.17274,2022/11/9,2023/1/31,2022,11,2023,1,83,11.86,29,3.81,25.19,7.6,33.645481,0.01,True,True,False,0.01,56,32.791502,-117.169959,0.0389,32.790466,32.792417,-117.171467,-117.168167,0.2169,0.3085
380,32.705291,-117.150712,184.314036,0.18431,2023/8/9,2023/10/3,2023,8,2023,10,55,7.86,163,79.45,83.55,2.05,33.616703,0.01,True,True,False,0.01,1026,32.705611,-117.150811,0.0367,32.703788,32.706638,-117.152671,-117.148811,0.3169,0.3612
381,32.756292,-117.126048,32.448254,0.03245,2024/3/6,2024/3/12,2024,3,2024,3,6,0.86,10,0.13,9.87,76.84,33.548189,0.01,True,True,False,0.01,19,32.756211,-117.126022,0.0093,32.756013,32.756497,-117.126274,-117.125861,0.0538,0.0386
382,32.713644,-117.141609,109.596431,0.1096,2024/8/28,2024/9/24,2024,8,2024,9,27,3.86,17,0.92,16.08,18.43,33.464994,0.01,True,True,False,0.01,38,32.71327,-117.141683,0.0422,32.712696,32.713818,-117.142767,-117.141021,0.1248,0.1634
383,32.710456,-117.147344,107.96144,0.10796,2024/6/26,2024/11/26,2024,6,2024,11,153,21.86,89,32.38,56.62,2.75,33.389132,0.01,True,True,False,0.01,252,32.710445,-117.147567,0.0209,32.709492,32.711425,-117.148489,-117.146392,0.2149,0.1962
384,32.769439,-117.058769,63.603833,0.0636,2023/10/4,2023/10/17,2023,10,2023,10,13,1.86,11,0.2,10.8,55.52,33.383342,0.01,True,True,False,0.01,11,32.769509,-117.058774,0.0078,32.769426,32.76988,-117.0592,-117.058583,0.0505,0.0577
385,32.74553,-117.129983,136.292693,0.13629,2023/10/25,2024/10/1,2023,10,2024,10,342,48.86,91,33.59,57.41,2.71,33.293561,0.01,True,True,False,0.01,100,32.746067,-117.129774,0.0629,32.744314,32.746499,-117.130362,-117.128766,0.243,0.1493
